Salary,Season,Player,Link,Team Name
"$578,160",2002-03,Raul Lopez,UTA,UtahJazz
"$546,000",2002-03,Carlos Arroyo,UTA,UtahJazz
"$17,500,000",2001-02,Karl Malone,UTA,UtahJazz
"$7,000,000",2001-02,John Stockton,UTA,UtahJazz
"$6,933,328",2001-02,Greg Ostertag,UTA,UtahJazz
"$6,510,000",2001-02,Donyell Marshall,UTA,UtahJazz
"$5,142,857",2001-02,Bryon Russell,UTA,UtahJazz
"$2,475,000",2001-02,John Starks,UTA,UtahJazz
"$2,175,000",2001-02,John Amaechi,UTA,UtahJazz
"$1,070,280",2001-02,Quincy Lewis,UTA,UtahJazz
"$1,000,000",2001-02,John Crotty,UTA,UtahJazz
"$890,280",2001-02,DeShawn Stevenson,UTA,UtahJazz
"$831,120",2001-02,Andrei Kirilenko,UTA,UtahJazz
"$781,680",2001-02,Scott Padgett,UTA,UtahJazz
"$332,817",2001-02,Jarron Collins,UTA,UtahJazz
"$15,750,000",2000-01,Karl Malone,UTA,UtahJazz
"$11,000,000",2000-01,John Stockton,UTA,UtahJazz
"$5,630,000",2000-01,Donyell Marshall,UTA,UtahJazz
"$5,200,000",2000-01,Greg Ostertag,UTA,UtahJazz
"$4,570,000",2000-01,Bryon Russell,UTA,UtahJazz
"$2,250,000",2000-01,John Starks,UTA,UtahJazz
"$2,200,000",2000-01,Olden Polynice,UTA,UtahJazz
"$1,500,000",2000-01,Jacque Vaughn,UTA,UtahJazz
"$1,200,000",2000-01,Danny Manning,UTA,UtahJazz
"$1,000,440",2000-01,Quincy Lewis,UTA,UtahJazz
"$828,120",2000-01,DeShawn Stevenson,UTA,UtahJazz
"$800,000",2000-01,John Crotty,UTA,UtahJazz
"$736,000",2000-01,David Benoit,UTA,UtahJazz
"$730,800",2000-01,Scott Padgett,UTA,UtahJazz
"$498,500",2000-01,Bruno Sundov,UTA,UtahJazz
"$14,000,000",1999-00,Karl Malone,UTA,UtahJazz
"$11,000,000",1999-00,John Stockton,UTA,UtahJazz
"$5,200,000",1999-00,Jeff Hornacek,UTA,UtahJazz
"$5,200,000",1999-00,Greg Ostertag,UTA,UtahJazz
"$4,000,000",1999-00,Bryon Russell,UTA,UtahJazz
"$3,000,000",1999-00,Adam Keefe,UTA,UtahJazz
"$2,000,000",1999-00,Olden Polynice,UTA,UtahJazz
"$1,560,000",1999-00,Howard Eisley,UTA,UtahJazz
"$930,720",1999-00,Quincy Lewis,UTA,UtahJazz
"$781,800",1999-00,Jacque Vaughn,UTA,UtahJazz
"$679,800",1999-00,Scott Padgett,UTA,UtahJazz
"$632,400",1999-00,Andrei Kirilenko,UTA,UtahJazz
"$510,000",1999-00,Thurl Bailey,UTA,UtahJazz
"$510,000",1999-00,Pete Chilcutt,UTA,UtahJazz
"$312,000",1999-00,Armen Gilliam,UTA,UtahJazz
"$31,706",1999-00,Bakari Hendrix,UTA,UtahJazz
"$6,142,000",1998-99,Karl Malone,UTA,UtahJazz
"$4,333,000",1998-99,Greg Ostertag,UTA,UtahJazz
"$4,000,000",1998-99,John Stockton,UTA,UtahJazz
"$3,455,000",1998-99,Jeff Hornacek,UTA,UtahJazz
"$3,428,000",1998-99,Bryon Russell,UTA,UtahJazz
"$2,650,000",1998-99,Adam Keefe,UTA,UtahJazz
"$1,461,000",1998-99,Todd Fuller,UTA,UtahJazz
"$1,400,000",1998-99,Howard Eisley,UTA,UtahJazz
"$1,300,000",1998-99,Shandon Anderson,UTA,UtahJazz
"$850,000",1998-99,Thurl Bailey,UTA,UtahJazz
"$691,560",1998-99,Jacque Vaughn,UTA,UtahJazz
"$588,000",1998-99,Greg Foster,UTA,UtahJazz
"$5,118,578",1997-98,Karl Malone,UTA,UtahJazz
"$5,000,000",1997-98,John Stockton,UTA,UtahJazz
"$4,195,000",1997-98,Jeff Hornacek,UTA,UtahJazz
"$3,000,000",1997-98,Chris Morris,UTA,UtahJazz
"$2,857,144",1997-98,Bryon Russell,UTA,UtahJazz
"$2,300,000",1997-98,Adam Keefe,UTA,UtahJazz
"$1,600,000",1997-98,Antoine Carr,UTA,UtahJazz
"$1,240,000",1997-98,Howard Eisley,UTA,UtahJazz
"$1,200,000",1997-98,Shandon Anderson,UTA,UtahJazz
"$647,400",1997-98,Greg Ostertag,UTA,UtahJazz
"$601,320",1997-98,Jacque Vaughn,UTA,UtahJazz
"$504,000",1997-98,Greg Foster,UTA,UtahJazz
"$242,000",1997-98,Troy Hudson,UTA,UtahJazz
"$6,000,000",1996-97,John Stockton,UTA,UtahJazz
"$4,657,000",1996-97,Karl Malone,UTA,UtahJazz
"$2,500,000",1996-97,Chris Morris,UTA,UtahJazz
"$2,396,000",1996-97,Jeff Hornacek,UTA,UtahJazz
"$2,300,000",1996-97,Antoine Carr,UTA,UtahJazz
"$1,950,000",1996-97,Adam Keefe,UTA,UtahJazz
"$1,450,000",1996-97,Kenny Gattison,UTA,UtahJazz
"$1,118,000",1996-97,Brooks Thompson,UTA,UtahJazz
"$1,000,000",1996-97,Jamie Watson,UTA,UtahJazz
"$573,000",1996-97,Greg Ostertag,UTA,UtahJazz
"$420,000",1996-97,Greg Foster,UTA,UtahJazz
"$385,000",1996-97,Bryon Russell,UTA,UtahJazz
"$298,000",1996-97,Howard Eisley,UTA,UtahJazz
"$220,000",1996-97,Shandon Anderson,UTA,UtahJazz
"$3,676,000",1995-96,Karl Malone,UTA,UtahJazz
"$2,800,000",1995-96,John Stockton,UTA,UtahJazz
"$2,525,000",1995-96,Antoine Carr,UTA,UtahJazz
"$2,500,000",1995-96,Chris Morris,UTA,UtahJazz
"$2,181,000",1995-96,Felton Spencer,UTA,UtahJazz
"$2,121,000",1995-96,Jeff Hornacek,UTA,UtahJazz
"$1,650,000",1995-96,Adam Keefe,UTA,UtahJazz
"$1,200,000",1995-96,David Benoit,UTA,UtahJazz
"$498,000",1995-96,Greg Ostertag,UTA,UtahJazz
"$350,000",1995-96,Greg Foster,UTA,UtahJazz
"$310,000",1995-96,Andy Toolson,UTA,UtahJazz
"$300,000",1995-96,Bryon Russell,UTA,UtahJazz
"$3,378,800",1994-95,Karl Malone,UTA,UtahJazz
"$2,600,000",1994-95,John Stockton,UTA,UtahJazz
"$2,121,400",1994-95,Jeff Hornacek,UTA,UtahJazz
"$1,900,000",1994-95,Jay Humphries,UTA,UtahJazz
"$1,881,250",1994-95,Felton Spencer,UTA,UtahJazz
"$1,700,000",1994-95,Tom Chambers,UTA,UtahJazz
"$1,500,000",1994-95,Adam Keefe,UTA,UtahJazz
"$1,000,000",1994-95,David Benoit,UTA,UtahJazz
"$845,000",1994-95,Luther Wright,UTA,UtahJazz
"$666,600",1994-95,Antoine Carr,UTA,UtahJazz
"$265,000",1994-95,Bryon Russell,UTA,UtahJazz
"$250,000",1994-95,John Crotty,UTA,UtahJazz
"$150,000",1994-95,Jamie Watson,UTA,UtahJazz
"$57,900",1994-95,Walter Bond,UTA,UtahJazz
"$3,081,000",1993-94,Karl Malone,UTA,UtahJazz
"$2,400,000",1993-94,John Stockton,UTA,UtahJazz
"$2,380,000",1993-94,Jeff Malone,UTA,UtahJazz
"$1,800,000",1993-94,Jay Humphries,UTA,UtahJazz
"$1,581,000",1993-94,Felton Spencer,UTA,UtahJazz
"$1,400,000",1993-94,Tyrone Corbin,UTA,UtahJazz
"$1,333,000",1993-94,Mark Eaton,UTA,UtahJazz
"$810,000",1993-94,David Benoit,UTA,UtahJazz
"$650,000",1993-94,Luther Wright,UTA,UtahJazz
"$605,000",1993-94,Tom Chambers,UTA,UtahJazz
"$450,000",1993-94,Isaac Austin,UTA,UtahJazz
"$200,000",1993-94,John Crotty,UTA,UtahJazz
"$150,000",1993-94,Walter Bond,UTA,UtahJazz
"$150,000",1993-94,Bryon Russell,UTA,UtahJazz
"$2,854,000",1992-93,Karl Malone,UTA,UtahJazz
"$2,200,000",1992-93,John Stockton,UTA,UtahJazz
"$1,980,000",1992-93,Jeff Malone,UTA,UtahJazz
"$1,800,000",1992-93,Jay Humphries,UTA,UtahJazz
"$1,333,000",1992-93,Mark Eaton,UTA,UtahJazz
"$1,275,000",1992-93,Mike Brown,UTA,UtahJazz
"$1,100,000",1992-93,Tyrone Corbin,UTA,UtahJazz
"$605,000",1992-93,Larry Krystkowiak,UTA,UtahJazz
"$400,000",1992-93,Isaac Austin,UTA,UtahJazz
"$300,000",1992-93,David Benoit,UTA,UtahJazz
"$250,000",1992-93,Corey Crowder,UTA,UtahJazz
"$140,000",1992-93,John Crotty,UTA,UtahJazz
"$140,000",1992-93,Stephen Howard,UTA,UtahJazz
"$140,000",1992-93,Tim Legler,UTA,UtahJazz
"$2,556,000",1991-92,Karl Malone,UTA,UtahJazz
"$2,100,000",1991-92,John Stockton,UTA,UtahJazz
"$1,580,000",1991-92,Jeff Malone,UTA,UtahJazz
"$1,333,000",1991-92,Mark Eaton,UTA,UtahJazz
"$1,175,000",1991-92,Mike Brown,UTA,UtahJazz
"$922,000",1991-92,Tyrone Corbin,UTA,UtahJazz
"$850,000",1991-92,Darrell Griffith,UTA,UtahJazz
"$600,000",1991-92,Eric Murdock,UTA,UtahJazz
"$390,000",1991-92,Blue Edwards,UTA,UtahJazz
"$275,000",1991-92,Walter Palmer,UTA,UtahJazz
"$250,000",1991-92,Andy Toolson,UTA,UtahJazz
"$240,000",1991-92,Delaney Rudd,UTA,UtahJazz
"$230,000",1991-92,David Benoit,UTA,UtahJazz
"$130,000",1991-92,Isaac Austin,UTA,UtahJazz
"$130,000",1991-92,Corey Crowder,UTA,UtahJazz
"$2,260,000",1990-91,Karl Malone,UTA,UtahJazz
"$2,000,000",1990-91,Mark Eaton,UTA,UtahJazz
"$2,000,000",1990-91,John Stockton,UTA,UtahJazz
"$1,000,000",1990-91,Thurl Bailey,UTA,UtahJazz
"$915,000",1990-91,Jeff Malone,UTA,UtahJazz
"$850,000",1990-91,Darrell Griffith,UTA,UtahJazz
"$650,000",1990-91,Mike Brown,UTA,UtahJazz
"$360,000",1990-91,Blue Edwards,UTA,UtahJazz
"$225,000",1990-91,Walter Palmer,UTA,UtahJazz
"$215,000",1990-91,Delaney Rudd,UTA,UtahJazz
"$120,000",1990-91,Andy Toolson,UTA,UtahJazz
"$50,000",1990-91,Ken Bannister,UTA,UtahJazz
"$50,000",1990-91,Tony Brown,UTA,UtahJazz
"$1,350,000",1988-89,Karl Malone,UTA,UtahJazz
"$685,000",1988-89,Darrell Griffith,UTA,UtahJazz
"$675,000",1988-89,Mark Eaton,UTA,UtahJazz
"$600,000",1988-89,Thurl Bailey,UTA,UtahJazz
"$475,000",1988-89,Bob Hansen,UTA,UtahJazz
"$325,000",1988-89,Eric Leckner,UTA,UtahJazz
"$325,000",1988-89,Marc Iavaroni,UTA,UtahJazz
"$300,000",1988-89,John Stockton,UTA,UtahJazz
"$275,000",1988-89,Mike Brown,UTA,UtahJazz
"$275,000",1988-89,Jose Ortiz,UTA,UtahJazz
"$125,000",1988-89,Bart Kofoed,UTA,UtahJazz
"$100,000",1988-89,Jim Les,UTA,UtahJazz
"$1,000,000",1987-88,Melvin Turpin,UTA,UtahJazz
"$971,000",1987-88,Kelly Tripucka,UTA,UtahJazz
"$835,000",1987-88,Karl Malone,UTA,UtahJazz
"$685,000",1987-88,Darrell Griffith,UTA,UtahJazz
"$625,000",1987-88,Mark Eaton,UTA,UtahJazz
"$549,000",1987-88,Thurl Bailey,UTA,UtahJazz
"$312,000",1987-88,Rickey Green,UTA,UtahJazz
"$278,000",1987-88,John Stockton,UTA,UtahJazz
"$200,000",1987-88,Bob Hansen,UTA,UtahJazz
"$175,000",1987-88,Marc Iavaroni,UTA,UtahJazz
"$75,000",1987-88,Bart Kofoed,UTA,UtahJazz
"$75,000",1987-88,Scott Roth,UTA,UtahJazz
"$950,000",1985-86,Adrian Dantley,UTA,UtahJazz
"$445,000",1985-86,Mark Eaton,UTA,UtahJazz
"$260,000",1985-86,Thurl Bailey,UTA,UtahJazz
"$250,000",1985-86,Rickey Green,UTA,UtahJazz
"$225,000",1985-86,Karl Malone,UTA,UtahJazz
"$214,500",1985-86,Jeff Wilkins,UTA,UtahJazz
"$150,000",1985-86,John Stockton,UTA,UtahJazz
"$100,000",1985-86,Steve Hayes,UTA,UtahJazz
"$100,000",1985-86,Fred Roberts,UTA,UtahJazz
"$80,000",1985-86,Bob Hansen,UTA,UtahJazz
"$70,000",1985-86,Pace Mannion,UTA,UtahJazz
"$70,000",1985-86,Carey Scurry,UTA,UtahJazz
"$15,851,950",2015-16,John Wall,WAS,WashingtonWizards
"$13,000,000",2015-16,Nene Hilario,WAS,WashingtonWizards
"$11,217,391",2015-16,Marcin Gortat,WAS,WashingtonWizards
"$5,694,674",2015-16,Bradley Beal,WAS,WashingtonWizards
"$5,613,500",2015-16,Martell Webster,WAS,WashingtonWizards
"$4,662,960",2015-16,Otto Porter,WAS,WashingtonWizards
"$4,600,000",2015-16,Kris Humphries,WAS,WashingtonWizards
"$4,250,000",2015-16,Jared Dudley,WAS,WashingtonWizards
"$4,000,000",2015-16,Alan Anderson,WAS,WashingtonWizards
"$3,300,000",2015-16,Drew Gooden,WAS,WashingtonWizards
"$2,170,465",2015-16,Ramon Sessions,WAS,WashingtonWizards
"$2,100,000",2015-16,Gary Neal,WAS,WashingtonWizards
"$2,000,000",2015-16,DeJuan Blair,WAS,WashingtonWizards
"$1,920,240",2015-16,Kelly Oubre,WAS,WashingtonWizards
"$1,100,602",2015-16,Garrett Temple,WAS,WashingtonWizards
"$349,032",2015-16,Jarell Eddie,WAS,WashingtonWizards
"$176,375",2015-16,Ryan Hollins,WAS,WashingtonWizards
"$14,746,000",2014-15,John Wall,WAS,WashingtonWizards
"$13,000,000",2014-15,Nene Hilario,WAS,WashingtonWizards
"$10,434,782",2014-15,Marcin Gortat,WAS,WashingtonWizards
"$8,471,339",2014-15,Andray Blatche,WAS,WashingtonWizards
"$5,381,750",2014-15,Martell Webster,WAS,WashingtonWizards
"$5,305,000",2014-15,Paul Pierce,WAS,WashingtonWizards
"$4,505,280",2014-15,Bradley Beal,WAS,WashingtonWizards
"$4,470,480",2014-15,Otto Porter,WAS,WashingtonWizards
"$4,300,000",2014-15,Kris Humphries,WAS,WashingtonWizards
"$3,898,692",2014-15,Kevin Seraphin,WAS,WashingtonWizards
"$2,077,000",2014-15,Ramon Sessions,WAS,WashingtonWizards
"$2,000,000",2014-15,DeJuan Blair,WAS,WashingtonWizards
"$1,448,490",2014-15,Rasual Butler,WAS,WashingtonWizards
"$1,448,000",2014-15,Drew Gooden,WAS,WashingtonWizards
"$981,084",2014-15,Garrett Temple,WAS,WashingtonWizards
"$400,000",2014-15,Glen Rice,WAS,WashingtonWizards
"$144,468",2014-15,Will Bynum,WAS,WashingtonWizards
"$96,056",2014-15,Toure' Murry,WAS,WashingtonWizards
"$13,000,000",2013-14,Nene,WAS,WashingtonWizards
"$7,727,280",2013-14,Marcin Gortat,WAS,WashingtonWizards
"$7,727,280",2013-14,Trevor Ariza,WAS,WashingtonWizards
"$7,459,925",2013-14,John Wall,WAS,WashingtonWizards
"$5,150,000",2013-14,Martell Webster,WAS,WashingtonWizards
"$4,319,280",2013-14,Bradley Beal,WAS,WashingtonWizards
"$4,278,000",2013-14,Otto Porter,WAS,WashingtonWizards
"$3,340,920",2013-14,Jan Vesely,WAS,WashingtonWizards
"$2,761,114",2013-14,Kevin Seraphin,WAS,WashingtonWizards
"$2,350,820",2013-14,Trevor Booker,WAS,WashingtonWizards
"$2,016,000",2013-14,Eric Maynor,WAS,WashingtonWizards
"$1,618,680",2013-14,Chris Singleton,WAS,WashingtonWizards
"$1,399,507",2013-14,Al Harrington,WAS,WashingtonWizards
"$916,099",2013-14,Garrett Temple,WAS,WashingtonWizards
"$13,490,000",2012-13,Emeka Okafor,WAS,WashingtonWizards
"$13,000,000",2012-13,Nene,WAS,WashingtonWizards
"$7,258,960",2012-13,Trevor Ariza,WAS,WashingtonWizards
"$7,118,502",2012-13,Andray Blatche,WAS,WashingtonWizards
"$5,915,880",2012-13,John Wall,WAS,WashingtonWizards
"$4,133,280",2012-13,Bradley Beal,WAS,WashingtonWizards
"$3,294,960",2012-13,Jan Vesely,WAS,WashingtonWizards
"$1,797,600",2012-13,Kevin Seraphin,WAS,WashingtonWizards
"$1,600,000",2012-13,Martell Webster,WAS,WashingtonWizards
"$1,596,360",2012-13,Chris Singleton,WAS,WashingtonWizards
"$1,385,280",2012-13,Trevor Booker,WAS,WashingtonWizards
"$1,352,181",2012-13,Jason Collins,WAS,WashingtonWizards
"$1,229,255",2012-13,Leandro Barbosa,WAS,WashingtonWizards
"$915,852",2012-13,Cartier Martin,WAS,WashingtonWizards
"$885,120",2012-13,A.J. Price,WAS,WashingtonWizards
"$572,943",2012-13,Garrett Temple,WAS,WashingtonWizards
"$358,600",2012-13,Earl Barron,WAS,WashingtonWizards
"$256,240",2012-13,Shaun Livingston,WAS,WashingtonWizards
"$115,122",2012-13,Jannero Pargo,WAS,WashingtonWizards
"$67,253",2012-13,Shelvin Mack,WAS,WashingtonWizards
"$21,136,631",2011-12,Rashard Lewis,WAS,WashingtonWizards
"$6,442,083",2011-12,Andray Blatche,WAS,WashingtonWizards
"$5,530,080",2011-12,John Wall,WAS,WashingtonWizards
"$4,360,000",2011-12,Ronny Turiaf,WAS,WashingtonWizards
"$3,695,857",2011-12,Nick Young,WAS,WashingtonWizards
"$3,065,040",2011-12,Jan Vesely,WAS,WashingtonWizards
"$2,462,400",2011-12,JaVale McGee,WAS,WashingtonWizards
"$1,680,360",2011-12,Kevin Seraphin,WAS,WashingtonWizards
"$1,485,000",2011-12,Chris Singleton,WAS,WashingtonWizards
"$1,294,920",2011-12,Trevor Booker,WAS,WashingtonWizards
"$1,223,166",2011-12,Maurice Evans,WAS,WashingtonWizards
"$1,146,337",2011-12,Roger Mason,WAS,WashingtonWizards
"$1,120,440",2011-12,Jordan Crawford,WAS,WashingtonWizards
"$473,604",2011-12,Shelvin Mack,WAS,WashingtonWizards
"$270,427",2011-12,Hamady N'Diaye,WAS,WashingtonWizards
"$19,573,711",2010-11,Rashard Lewis,WAS,WashingtonWizards
"$5,900,000",2010-11,Andray Blatche,WAS,WashingtonWizards
"$5,564,767",2010-11,Mike Bibby,WAS,WashingtonWizards
"$5,144,280",2010-11,John Wall,WAS,WashingtonWizards
"$4,050,499",2010-11,Yi Jianlian,WAS,WashingtonWizards
"$3,000,000",2010-11,Josh Howard,WAS,WashingtonWizards
"$2,814,196",2010-11,Al Thornton,WAS,WashingtonWizards
"$2,630,503",2010-11,Nick Young,WAS,WashingtonWizards
"$2,500,000",2010-11,Maurice Evans,WAS,WashingtonWizards
"$1,601,040",2010-11,JaVale McGee,WAS,WashingtonWizards
"$1,563,120",2010-11,Kevin Seraphin,WAS,WashingtonWizards
"$1,204,560",2010-11,Trevor Booker,WAS,WashingtonWizards
"$1,042,320",2010-11,Jordan Crawford,WAS,WashingtonWizards
"$854,389",2010-11,Cartier Martin,WAS,WashingtonWizards
"$473,604",2010-11,Hamady N'Diaye,WAS,WashingtonWizards
"$192,791",2010-11,Lester Hudson,WAS,WashingtonWizards
"$125,538",2010-11,Alonzo Gee,WAS,WashingtonWizards
"$89,670",2010-11,Mustafa Shakur,WAS,WashingtonWizards
"$16,192,080",2009-10,Gilbert Arenas,WAS,WashingtonWizards
"$11,541,074",2009-10,Zydrunas Ilgauskas,WAS,WashingtonWizards
"$10,890,000",2009-10,Josh Howard,WAS,WashingtonWizards
"$9,750,000",2009-10,Mike Miller,WAS,WashingtonWizards
"$6,466,600",2009-10,Mike James,WAS,WashingtonWizards
"$3,575,761",2009-10,Randy Foye,WAS,WashingtonWizards
"$3,000,000",2009-10,Andray Blatche,WAS,WashingtonWizards
"$2,100,000",2009-10,Fabricio Oberto,WAS,WashingtonWizards
"$1,900,200",2009-10,Al Thornton,WAS,WashingtonWizards
"$1,714,800",2009-10,Nick Young,WAS,WashingtonWizards
"$1,496,640",2009-10,JaVale McGee,WAS,WashingtonWizards
"$1,477,920",2009-10,Javaris Crittenton,WAS,WashingtonWizards
"$1,191,180",2009-10,Earl Boykins,WAS,WashingtonWizards
"$1,033,342",2009-10,Quinton Ross,WAS,WashingtonWizards
"$1,030,189",2009-10,James Singleton,WAS,WashingtonWizards
"$80,488",2009-10,Paul Davis,WAS,WashingtonWizards
"$14,653,466",2008-09,Gilbert Arenas,WAS,WashingtonWizards
"$9,923,285",2008-09,Antawn Jamison,WAS,WashingtonWizards
"$9,249,980",2008-09,Caron Butler,WAS,WashingtonWizards
"$6,864,200",2008-09,Etan Thomas,WAS,WashingtonWizards
"$6,244,093",2008-09,Mike James,WAS,WashingtonWizards
"$5,500,000",2008-09,Brendan Haywood,WAS,WashingtonWizards
"$4,235,000",2008-09,Darius Songaila,WAS,WashingtonWizards
"$3,616,072",2008-09,DeShawn Stevenson,WAS,WashingtonWizards
"$2,739,669",2008-09,Andray Blatche,WAS,WashingtonWizards
"$1,602,960",2008-09,Nick Young,WAS,WashingtonWizards
"$1,446,720",2008-09,Oleksiy Pecherov,WAS,WashingtonWizards
"$1,392,240",2008-09,JaVale McGee,WAS,WashingtonWizards
"$1,381,560",2008-09,Javaris Crittenton,WAS,WashingtonWizards
"$998,398",2008-09,Juan Dixon,WAS,WashingtonWizards
"$711,517",2008-09,Dominic McGuire,WAS,WashingtonWizards
"$184,157",2008-09,Dee Brown,WAS,WashingtonWizards
"$16,360,094",2007-08,Antawn Jamison,WAS,WashingtonWizards
"$11,950,400",2007-08,Gilbert Arenas,WAS,WashingtonWizards
"$8,218,990",2007-08,Caron Butler,WAS,WashingtonWizards
"$6,373,900",2007-08,Etan Thomas,WAS,WashingtonWizards
"$5,800,000",2007-08,Antonio Daniels,WAS,WashingtonWizards
"$5,000,000",2007-08,Brendan Haywood,WAS,WashingtonWizards
"$3,942,000",2007-08,Darius Songaila,WAS,WashingtonWizards
"$2,470,000",2007-08,Andray Blatche,WAS,WashingtonWizards
"$1,491,240",2007-08,Nick Young,WAS,WashingtonWizards
"$1,345,800",2007-08,Oleksiy Pecherov,WAS,WashingtonWizards
"$1,033,930",2007-08,DeShawn Stevenson,WAS,WashingtonWizards
"$798,328",2007-08,Roger Mason,WAS,WashingtonWizards
"$427,163",2007-08,Dominic McGuire,WAS,WashingtonWizards
"$67,151",2007-08,Mike Wilks,WAS,WashingtonWizards
"$15,101,625",2006-07,Antawn Jamison,WAS,WashingtonWizards
"$11,096,800",2006-07,Gilbert Arenas,WAS,WashingtonWizards
"$7,438,000",2006-07,Caron Butler,WAS,WashingtonWizards
"$5,883,600",2006-07,Etan Thomas,WAS,WashingtonWizards
"$5,400,000",2006-07,Antonio Daniels,WAS,WashingtonWizards
"$4,500,000",2006-07,Brendan Haywood,WAS,WashingtonWizards
"$3,650,000",2006-07,Darius Songaila,WAS,WashingtonWizards
"$2,564,127",2006-07,Jarvis Hayes,WAS,WashingtonWizards
"$1,803,600",2006-07,Michael Ruffin,WAS,WashingtonWizards
"$998,967",2006-07,Calvin Booth,WAS,WashingtonWizards
"$932,015",2006-07,DeShawn Stevenson,WAS,WashingtonWizards
"$771,331",2006-07,James Lang,WAS,WashingtonWizards
"$744,551",2006-07,Roger Mason,WAS,WashingtonWizards
"$664,209",2006-07,Andray Blatche,WAS,WashingtonWizards
"$664,209",2006-07,Donell Taylor,WAS,WashingtonWizards
"$384,776",2006-07,Peter John Ramos,WAS,WashingtonWizards
"$135,895",2006-07,Mike Hall,WAS,WashingtonWizards
"$13,843,156",2005-06,Antawn Jamison,WAS,WashingtonWizards
"$10,243,200",2005-06,Gilbert Arenas,WAS,WashingtonWizards
"$5,393,300",2005-06,Etan Thomas,WAS,WashingtonWizards
"$5,000,000",2005-06,Antonio Daniels,WAS,WashingtonWizards
"$4,500,000",2005-06,Chucky Atkins,WAS,WashingtonWizards
"$4,000,000",2005-06,Brendan Haywood,WAS,WashingtonWizards
"$2,461,617",2005-06,Caron Butler,WAS,WashingtonWizards
"$2,433,824",2005-06,Jared Jeffries,WAS,WashingtonWizards
"$2,011,080",2005-06,Jarvis Hayes,WAS,WashingtonWizards
"$1,670,000",2005-06,Michael Ruffin,WAS,WashingtonWizards
"$900,498",2005-06,Calvin Booth,WAS,WashingtonWizards
"$660,000",2005-06,Peter John Ramos,WAS,WashingtonWizards
"$641,748",2005-06,Awvee Storey,WAS,WashingtonWizards
"$398,762",2005-06,Andray Blatche,WAS,WashingtonWizards
"$398,762",2005-06,Donell Taylor,WAS,WashingtonWizards
"$12,584,688",2004-05,Antawn Jamison,WAS,WashingtonWizards
"$9,389,600",2004-05,Gilbert Arenas,WAS,WashingtonWizards
"$5,455,200",2004-05,Larry Hughes,WAS,WashingtonWizards
"$5,361,873",2004-05,Kwame Brown,WAS,WashingtonWizards
"$4,903,000",2004-05,Etan Thomas,WAS,WashingtonWizards
"$1,879,920",2004-05,Jarvis Hayes,WAS,WashingtonWizards
"$1,834,080",2004-05,Jared Jeffries,WAS,WashingtonWizards
"$1,735,305",2004-05,Brendan Haywood,WAS,WashingtonWizards
"$1,600,000",2004-05,Anthony Peeler,WAS,WashingtonWizards
"$1,348,200",2004-05,Juan Dixon,WAS,WashingtonWizards
"$995,046",2004-05,Samaki Walker,WAS,WashingtonWizards
"$745,046",2004-05,Laron Profit,WAS,WashingtonWizards
"$745,046",2004-05,Michael Ruffin,WAS,WashingtonWizards
"$620,046",2004-05,Steve Blake,WAS,WashingtonWizards
"$600,000",2004-05,Peter John Ramos,WAS,WashingtonWizards
"$8,536,000",2003-04,Gilbert Arenas,WAS,WashingtonWizards
"$6,906,250",2003-04,Jerry Stackhouse,WAS,WashingtonWizards
"$5,625,000",2003-04,Christian Laettner,WAS,WashingtonWizards
"$5,000,600",2003-04,Larry Hughes,WAS,WashingtonWizards
"$5,000,000",2003-04,Brevin Knight,WAS,WashingtonWizards
"$4,252,080",2003-04,Kwame Brown,WAS,WashingtonWizards
"$2,200,942",2003-04,Etan Thomas,WAS,WashingtonWizards
"$1,748,760",2003-04,Jarvis Hayes,WAS,WashingtonWizards
"$1,714,440",2003-04,Jared Jeffries,WAS,WashingtonWizards
"$1,260,360",2003-04,Juan Dixon,WAS,WashingtonWizards
"$1,125,360",2003-04,Brendan Haywood,WAS,WashingtonWizards
"$1,070,000",2003-04,Chris Whitney,WAS,WashingtonWizards
"$876,179",2003-04,Mitchell Butler,WAS,WashingtonWizards
"$366,931",2003-04,Steve Blake,WAS,WashingtonWizards
"$6,375,000",2002-03,Jerry Stackhouse,WAS,WashingtonWizards
"$5,364,964",2002-03,Loy Vaught,WAS,WashingtonWizards
"$5,062,500",2002-03,Christian Laettner,WAS,WashingtonWizards
"$4,903,750",2002-03,Jahidi White,WAS,WashingtonWizards
"$4,546,000",2002-03,Larry Hughes,WAS,WashingtonWizards
"$3,974,760",2002-03,Kwame Brown,WAS,WashingtonWizards
"$2,599,900",2002-03,George McCloud,WAS,WashingtonWizards
"$2,068,000",2002-03,Lorenzo Williams,WAS,WashingtonWizards
"$1,870,000",2002-03,Tyronn Lue,WAS,WashingtonWizards
"$1,597,200",2002-03,Etan Thomas,WAS,WashingtonWizards
"$1,594,920",2002-03,Jared Jeffries,WAS,WashingtonWizards
"$1,400,000",2002-03,Bryon Russell,WAS,WashingtonWizards
"$1,172,400",2002-03,Juan Dixon,WAS,WashingtonWizards
"$1,051,920",2002-03,Brendan Haywood,WAS,WashingtonWizards
"$1,030,000",2002-03,Michael Jordan,WAS,WashingtonWizards
"$1,030,000",2002-03,Charles Oakley,WAS,WashingtonWizards
"$587,435",2002-03,Brian Cardinal,WAS,WashingtonWizards
"$337,457",2002-03,Bobby Simmons,WAS,WashingtonWizards
"$124,984",2002-03,Ratko Varda,WAS,WashingtonWizards
